Time, Type, Target, EmailID, Extra
02:49.9,mousemove,where to read the email,?,655:412
02:58.6,mousemove,other,?,644:339
02:58.8,mousemove,where to choose emails,?,617:315
02:59.1,mousemove,other,?,639:397
02:59.5,mousemove,where to read the email,?,665:393
03:13.1,mousemove,where to read the email,?,659:181
03:13.8,mousemove,where to choose emails,?,612:149
03:13.8,mousemove,other,?,334:05:00
03:16.1,mousemove,where to choose emails,?,576:152
03:16.3,mousemove,other,?,576:133
03:16.9,click,Report Phish button,?,
03:16.9,mousemove,other,?,646:152
03:17.4,click,Revolut,L5,?
03:17.7,mousemove,where to choose emails,?,571:141
03:18.3,mousemove,other,?,636:374
03:18.4,mousemove,where to read the email,?,655:374
03:24.1,mousemove,other,?,639:440
03:24.2,mousemove,where to choose emails,?,592:453
03:25.2,mousemove,other,?,640:389
03:25.3,click,Commissioner for Revenue,P6,?
03:25.6,mousemove,where to read the email,?,668:382
03:35.3,mousemove,where to read the email,?,668:101
03:35.6,mousemove,other,?,534:07:00
03:42.5,click,Report Phish button,?,
03:42.6,mousemove,where to choose emails,?,604:136
03:42.7,mousemove,other,?,650:108
03:43.6,click,PayPal,L6,?
03:44.1,mousemove,other,?,646:399
03:44.2,mousemove,where to read the email,?,690:399
04:01.0,mousemove,where to choose emails,?,628:335
04:01.1,mousemove,other,?,329:01:00
04:01.3,mousemove,where to choose emails,?,583:223
04:01.7,mousemove,other,?,640:235
04:01.8,mousemove,where to read the email,?,661:244
04:01.9,mousemove,other,?,640:332
04:02.5,click,Karen Abela,P7,?
04:03.0,mousemove,other,?,651:397
04:03.2,mousemove,where to read the email,?,708:397
04:15.2,mousemove,where to choose emails,?,329:02:00
04:16.3,mousemove,where to read the email,?,656:271
04:16.4,mousemove,where to choose emails,?,620:225
04:16.5,mousemove,other,?,636:262
04:18.2,mousemove,where to read the email,?,661:212
04:18.9,mousemove,other,?,640:200
04:23.4,mousemove,other,?,645:169
04:23.5,mousemove,where to choose emails,?,628:164
04:23.9,click,Report Phish button,?,
04:23.9,mousemove,other,?,636:99
04:24.1,click,Mulvaney Shannon at Agenzija Zghazagh,L7,?
04:24.6,mousemove,where to choose emails,?,631:85
04:25.7,mousemove,other,?,649:346
04:25.9,mousemove,where to read the email,?,678:342
05:00.2,mousemove,other,?,636:197
05:00.3,mousemove,where to choose emails,?,364:06:00
05:00.4,mousemove,where to choose emails,?,632:253
05:00.7,mousemove,where to read the email,?,655:221
05:00.9,mousemove,other,?,652:235
05:01.6,click,Netflix,P8,?
05:02.2,mousemove,other,?,653:435
05:02.4,mousemove,where to read the email,?,672:435
05:12.0,mousemove,other,?,644:160
05:12.4,mousemove,where to choose emails,?,488:11:00
05:12.5,mousemove,where to read the email,?,697:212
05:19.7,mousemove,where to choose emails,?,584:386
05:30.9,mousemove,where to read the email,?,735:345
05:34.2,mousemove,where to choose emails,?,583:493
05:37.2,mousemove,where to read the email,?,660:472
05:37.8,mousemove,other,?,636:477
05:44.3,mousemove,where to choose emails,?,628:250
05:46.0,mousemove,other,?,242:29:00
05:46.2,mousemove,where to choose emails,?,289:118
05:47.3,mousemove,other,?,650:166
05:47.4,mousemove,where to read the email,?,710:553
05:47.5,mousemove,where to choose emails,?,516:169
05:48.0,mousemove,other,?,643:149
05:48.2,mousemove,other,?,653:176
05:48.3,mousemove,where to choose emails,?,624:136
05:48.4,mousemove,where to read the email,?,664:173
05:49.0,mousemove,where to choose emails,?,632:133
05:49.1,click,Report Phish button,?,
05:49.7,mousemove,other,?,636:64
05:50.3,click,Facebook,P9,?
05:51.2,mousemove,where to read the email,?,661:386
05:52.0,mousemove,other,?,640:393
06:05.5,mousemove,where to choose emails,?,348:03:00
06:06.4,mousemove,other,?,639:155
06:06.6,mousemove,where to choose emails,?,631:113
06:07.5,click,Report Phish button,?,
06:09.0,mousemove,where to read the email,?,666:338
06:09.2,click,Firebase,L8,?
06:17.4,mousemove,where to choose emails,?,631:156
06:17.9,mousemove,other,?,649:167
06:19.2,mousemove,where to read the email,?,680:143
06:30.6,mousemove,other,?,645:397
06:30.8,click,PayPal Billing Department,P10,?
06:30.8,mousemove,where to choose emails,?,525:402
06:31.3,mousemove,other,?,638:434
06:31.5,mousemove,where to read the email,?,682:434
06:40.4,click,Report Phish button,?,
06:40.5,mousemove,where to choose emails,?,500:03:00
06:41.7,click,MCAST IICT No-reply,L9,?
06:42.8,mousemove,other,?,638:455
06:43.0,mousemove,where to read the email,?,665:449
06:50.2,mousemove,sidebar,?,236:109
06:50.5,mousemove,where to choose emails,?,283:208
06:50.5,mousemove,other,?,189:03:00
06:51.6,click,Microsoft,L10,?
06:52.5,mousemove,where to read the email,?,705:547
07:02.0,mousemove,where to choose emails,?,356:17:00
07:02.1,mousemove,where to read the email,?,672:329
07:03.0,mousemove,other,?,646:328
07:03.2,mousemove,where to choose emails,?,631:173
07:04.0,mousemove,other,?,637:175
07:05.1,mousemove,other,?,639:144
07:05.3,mousemove,where to choose emails,?,576:131
07:05.8,mousemove,other,?,640:85
07:06.0,mousemove,where to read the email,?,688:113
07:06.0,click,Report Phish button,?,
07:08.0,click,Dropbox,L3,?
07:09.4,mousemove,where to read the email,?,696:304
07:13.0,mousemove,other,?,240:06:00
07:13.6,click,Microsoft OneDrive,L2,?
07:13.8,mousemove,where to choose emails,?,412:145
07:14.5,mousemove,where to read the email,?,656:245
07:21.2,mousemove,other,?,444:07:00
