Time, Type, Target, EmailID, Extra
01:46.9,mousemove,other,?,664:77
01:47.3,click,Report Phish button,?,
01:47.6,mousemove,where to choose emails,?,578:151
01:48.6,click,Revolut,L5,?
01:48.7,mousemove,other,?,646:262
01:48.9,mousemove,where to read the email,?,680:277
01:51.4,mousemove,where to choose emails,?,623:176
01:51.8,mousemove,other,?,584:121
01:52.9,click,Delete button,?,
01:53.4,click,Commissioner for Revenue,P6,?
01:53.5,mousemove,where to choose emails,?,496:137
01:54.7,mousemove,where to read the email,?,680:220
02:01.3,mousemove,where to choose emails,?,624:397
02:03.3,mousemove,where to read the email,?,671:353
02:03.8,click,Microsoft,L10,?
02:04.2,mousemove,other,?,641:198
02:04.3,mousemove,where to choose emails,?,608:162
02:05.3,click,Delete button,?,
02:06.7,click,MCAST IICT No-reply,L9,?
02:07.4,mousemove,where to read the email,?,817:429
02:07.8,mousemove,other,?,647:493
02:11.3,mousemove,other,?,643:343
02:11.5,mousemove,where to choose emails,?,635:323
02:12.1,mousemove,other,?,645:224
02:12.1,mousemove,where to choose emails,?,633:183
02:17.4,click,Delete button,?,
02:18.3,mousemove,where to read the email,?,658:510
02:18.9,click,PayPal Billing Department,P10,?
02:48.3,mousemove,where to choose emails,?,617:23:00
02:48.3,mousemove,other,?,774:69
02:56.3,click,Delete button,?,
02:58.3,mousemove,where to read the email,?,672:496
02:58.5,click,Firebase,L8,?
03:01.0,mousemove,where to choose emails,?,624:379
03:01.1,mousemove,where to choose emails,?,506:64
03:01.5,click,Delete button,?,
03:02.0,mousemove,other,?,432:54:00
03:02.8,mousemove,other,?,513:89
03:02.8,click,Facebook,P9,?
03:03.0,mousemove,where to choose emails,?,506:145
03:03.4,mousemove,where to read the email,?,679:505
03:09.3,mousemove,where to choose emails,?,648:225
03:09.8,mousemove,other,?,528:127
03:11.1,mousemove,where to choose emails,?,543:221
03:11.4,click,Report Phish button,?,
03:11.4,mousemove,other,?,368:569
03:12.4,mousemove,where to choose emails,?,364:560
03:12.9,click,Netflix,P8,?
03:14.0,mousemove,where to read the email,?,688:532
03:14.6,mousemove,other,?,652:79
03:15.5,mousemove,where to choose emails,?,565:217
03:15.8,click,Report Phish button,?,
03:16.4,click,Mulvaney Shannon at Agenzija Zghazagh,L7,?
03:17.9,mousemove,where to read the email,?,668:403
03:19.9,mousemove,other,?,662:87
03:20.1,mousemove,where to choose emails,?,580:154
03:20.5,click,Report Phish button,?,
03:21.7,click,Karen Abela,P7,?
03:21.7,mousemove,where to read the email,?,685:373
03:30.7,mousemove,other,?,725:64
03:47.9,click,Report Phish button,?,
03:48.4,mousemove,where to choose emails,?,572:137
03:49.6,click,PayPal,L6,?
03:49.7,mousemove,other,?,567:316
03:49.9,mousemove,where to read the email,?,655:362
03:52.7,mousemove,where to choose emails,?,650:218
03:52.8,mousemove,other,?,558:131
03:53.1,click,Delete button,?,
03:54.1,mousemove,where to choose emails,?,454:141
03:54.5,click,Commissioner for Revenue,P6,?
03:54.8,mousemove,other,?,614:222
03:54.9,mousemove,where to read the email,?,670:241
03:58.9,mousemove,where to choose emails,?,652:182
03:59.2,mousemove,where to read the email,?,682:120
03:59.9,mousemove,other,?,613:117
04:03.9,mousemove,other,?,650:80
04:04.6,click,Report Phish button,?,
