Time, Type, Target, EmailID, Extra
07:45.7,mousemove,other,?,648:115
07:46.1,mousemove,where to choose emails,?,547:143
07:47.5,click,Commissioner for Revenue,P6,?
07:59.2,click,Karen Abela,P7,?
08:22.1,mousemove,where to read the email,?,681:387
08:32.1,mousemove,where to choose emails,?,648:262
08:32.7,mousemove,where to read the email,?,666:248
08:34.6,mousemove,where to choose emails,?,637:138
08:34.8,mousemove,other,?,618:131
08:36.1,click,Report Phish button,?,
08:36.9,mousemove,where to choose emails,?,613:141
08:37.7,click,Mulvaney Shannon at Agenzija Zghazagh,L7,?
08:39.0,mousemove,where to read the email,?,660:301
08:49.8,mousemove,where to choose emails,?,641:346
08:51.8,click,Netflix,P8,?
08:52.7,mousemove,other,?,654:361
08:52.8,mousemove,where to read the email,?,659:361
09:00.8,mousemove,other,?,683:87
09:01.2,mousemove,where to read the email,?,673:99
09:01.3,mousemove,where to choose emails,?,651:194
09:01.3,click,Report Phish button,?,
09:02.9,click,Facebook,P9,?
09:03.1,mousemove,where to read the email,?,656:239
09:03.9,mousemove,other,?,654:238
09:18.3,mousemove,other,?,729:89
09:20.6,mousemove,other,?,654:209
09:20.6,click,Report Phish button,?,
09:20.8,mousemove,where to choose emails,?,642:251
09:21.0,mousemove,where to read the email,?,676:98
09:23.4,click,Dropbox,L3,?
09:23.5,mousemove,where to read the email,?,664:263
09:28.6,mousemove,where to choose emails,?,648:142
09:28.8,mousemove,other,?,630:130
09:30.7,mousemove,where to choose emails,?,514:138
09:30.7,click,Delete button,?,
09:31.6,click,Commissioner for Revenue,P6,?
09:35.5,mousemove,where to read the email,?,659:357
09:48.8,mousemove,where to choose emails,?,596:323
09:49.5,click,PayPal,L6,?
09:50.7,mousemove,where to read the email,?,689:305
10:04.6,mousemove,where to choose emails,?,643:147
10:05.5,mousemove,other,?,614:131
10:05.7,mousemove,where to choose emails,?,523:137
10:05.7,click,Delete button,?,
10:06.7,click,Mulvaney Shannon at Agenzija Zghazagh,L7,?
10:08.9,mousemove,where to read the email,?,674:375
10:13.9,mousemove,where to choose emails,?,648:160
10:14.0,mousemove,other,?,626:131
10:14.4,mousemove,where to choose emails,?,617:145
10:14.8,mousemove,where to read the email,?,677:209
10:22.1,mousemove,where to choose emails,?,648:214
10:24.0,mousemove,other,?,568:135
10:24.5,click,Delete button,?,
10:24.9,mousemove,where to choose emails,?,527:137
10:26.1,mousemove,other,?,535:136
10:28.6,mousemove,where to choose emails,?,540:227
10:30.5,click,PayPal Billing Department,P10,?
10:31.5,mousemove,where to read the email,?,662:430
10:41.3,mousemove,other,?,600:110
10:41.7,mousemove,other,?,654:286
10:41.9,mousemove,where to choose emails,?,648:272
10:42.9,click,Report Phish button,?,
10:44.0,mousemove,where to choose emails,?,630:147
10:45.7,click,Commissioner for Revenue,P6,?
10:52.8,mousemove,other,?,654:256
10:52.9,mousemove,where to read the email,?,658:256
10:54.6,mousemove,other,?,619:130
10:55.0,mousemove,where to choose emails,?,500:138
10:55.1,click,Firebase,L8,?
10:55.4,click,Delete button,?,
10:57.8,mousemove,other,?,517:134
11:02.3,mousemove,where to choose emails,?,603:151
11:02.4,mousemove,other,?,653:191
11:02.5,mousemove,where to read the email,?,685:211
11:09.4,mousemove,other,?,576:105
11:10.8,mousemove,where to choose emails,?,532:147
11:10.8,click,Delete button,?,
11:10.9,click,MCAST IICT No-reply,L9,?
11:21.5,mousemove,other,?,519:132
11:23.2,click,Delete button,?,
11:24.0,click,Microsoft,L10,?
11:24.6,mousemove,where to choose emails,?,515:139
11:24.6,mousemove,where to read the email,?,661:264
11:25.0,mousemove,other,?,579:227
11:29.9,mousemove,other,?,706:89
11:34.0,mousemove,where to choose emails,?,581:145
11:35.3,mousemove,where to read the email,?,688:205
11:37.8,mousemove,where to choose emails,?,642:138
11:38.0,mousemove,other,?,590:120
11:44.8,mousemove,where to choose emails,?,645:144
11:44.9,mousemove,where to read the email,?,669:158
12:02.3,mousemove,where to choose emails,?,605:219
12:03.7,mousemove,other,?,611:231
12:03.8,mousemove,where to read the email,?,675:249
12:05.6,mousemove,other,?,633:131
12:06.9,click,Report Phish button,?,
12:08.1,mousemove,where to read the email,?,813:136
12:08.8,mousemove,other,?,1115:52:00
15:00.4,mousemove,where to read the email,?,721:193
15:00.7,mousemove,other,?,659:59:00
15:01.2,mousemove,where to read the email,?,656:243
15:03.5,mousemove,other,?,608:81
